contentId,recommendedContentId,similarityScore
6652210819857467321,-7130425546996181071,0.5324
739747367187387064,-2148899391355011268,0.213
739747367187387064,5410603488837817052,0.2092
739747367187387064,-205193648629294862,0.2044
739747367187387064,-4374331682165863764,0.19
739747367187387064,8631616594020837056,0.1881
8471417198703153120,1266958185239582088,0.3006
8471417198703153120,-1868297195590431285,0.2565
8471417198703153120,6200172800690402606,0.2508
8471417198703153120,-5578229678262992168,0.2442
8471417198703153120,2250978527027854837,0.24
-2711301039947937868,-9171475473795142532,0.3837
-2711301039947937868,3353902017498793780,0.3763
-2711301039947937868,-6451309518266745024,0.3483
-2711301039947937868,-4110354420726924665,0.3483
-2711301039947937868,4849766494522371290,0.3042
-1662763254714212341,-2041630887686751489,0.3115
-1662763254714212341,-78066964941874046,0.2988
-1662763254714212341,8483892789913825147,0.2912
-1662763254714212341,8620166073102656574,0.2767
-1662763254714212341,-4562218760600603086,0.257
-8349788035147634450,2372438485070148864,0.3131
-8349788035147634450,6917508501173008954,0.2433
-8349788035147634450,-2144625344076628986,0.2279
-8349788035147634450,5239464617027010625,0.2263
-8349788035147634450,2736373711035411385,0.2092
5269583152423890030,123378787151399958,0.2067
5269583152423890030,1107739178195154647,0.2002
5269583152423890030,5779887740609126631,0.1929
5269583152423890030,-5037827401452845772,0.1844
5269583152423890030,4161491675236615151,0.1844
-2271868873349907631,4785499183287168509,0.3261
-2271868873349907631,-5238066650780855302,0.2378
-2271868873349907631,-7174595923544719736,0.2353
-2271868873349907631,-5912792039759735631,0.2251
-2271868873349907631,-5002383425685129595,0.224
3703141283586666995,6797033574746412211,0.1585
3703141283586666995,3845974592165897942,0.0734
3703141283586666995,-659411840002799494,0.0695
3703141283586666995,5688279681867464747,0.0676
3703141283586666995,9158289456544908688,0.0584
-3974295763584921518,-5602127731550819348,0.19
-3974295763584921518,-4798431998955209742,0.1844
-3974295763584921518,-1022885988494278200,0.1739
-3974295763584921518,3075810310719170278,0.1561
-3974295763584921518,5947470908330062710,0.1273
-327208414896292296,6001127456099879458,0.3796
-327208414896292296,-8773118241761372618,0.2789
-327208414896292296,2607211459879791691,0.2702
-327208414896292296,-4754223659064624252,0.2588
-327208414896292296,-2855218766021441159,0.2516
-5525441367600219076,8120046881003900118,0.1858
-5525441367600219076,589254894302309232,0.1733
-5525441367600219076,-3499919498720038879,0.1445
-5525441367600219076,3510349622718287202,0.1362
-5525441367600219076,621816023396605502,0.1311
-998818216447049475,-8258529658421542282,0.3104
-998818216447049475,1328618437884612347,0.2853
-998818216447049475,8342423402350940832,0.2194
-998818216447049475,6304895356046683527,0.2185
-998818216447049475,5051167660880461112,0.2061
6090517797383271316,-9176143510534135851,0.2624
6090517797383271316,4313871021753084020,0.2188
6090517797383271316,-5082274522455747241,0.2162
6090517797383271316,8869575677747285539,0.2159
6090517797383271316,-6859363289291329827,0.213
8298709454703868984,-6151852268067518688,0.3051
8298709454703868984,8968837261991914049,0.2783
8298709454703868984,8836508987743809103,0.2383
8298709454703868984,3293246847422795557,0.236
8298709454703868984,5211673327552264703,0.2282
-4740532350684079805,1964631817676172382,0.4314
-4740532350684079805,-1762456938647577126,0.3544
-4740532350684079805,-4930542581518647030,0.2711
-4740532350684079805,5558603035498264655,0.2055
-4740532350684079805,-518690781085251687,0.2043
2709926970543371965,-8245663037926520114,0.4498
2709926970543371965,123378787151399958,0.4262
2709926970543371965,4313871021753084020,0.4151
2709926970543371965,-5082274522455747241,0.413
2709926970543371965,8869575677747285539,0.4066
1542516532533301214,-3528088210002754978,0.4348
1542516532533301214,5145921881592486583,0.4265
1542516532533301214,-3319960804317299025,0.2555
1542516532533301214,5795281877636738272,0.2302
1542516532533301214,2280365999288629014,0.2038
7454130161726657097,-498521148402713730,0.4144
7454130161726657097,-7043209138459666190,0.2016
7454130161726657097,-7165716941095296287,0.1756
7454130161726657097,-8480712303720557641,0.1744
7454130161726657097,-518690781085251687,0.1718
3475346635930218065,2788367348502337122,0.4923
3475346635930218065,-8704908797766843570,0.4855
3475346635930218065,5410293063635507608,0.4266
3475346635930218065,8259682769688682084,0.4103
3475346635930218065,6743199836219189414,0.4088
-3633300009206493694,4355464044208438135,0.3432
-3633300009206493694,3075564241645350154,0.322
-3633300009206493694,-5829979886567267504,0.3218
-3633300009206493694,-4201751526335049119,0.285
-3633300009206493694,-3537777320523757545,0.2845
-1892877682006771545,-7777013191403056825,0.3488
-1892877682006771545,1805849336099641652,0.3007
-1892877682006771545,2271592336048425450,0.2447
-1892877682006771545,-8618420761918493321,0.2332
-1892877682006771545,-8762137947059829459,0.2264
4196146076384098027,123378787151399958,0.3556
4196146076384098027,-2167839778474325326,0.3299
4196146076384098027,-4386371945374980231,0.3269
4196146076384098027,-2323511129839590090,0.325
4196146076384098027,-5082274522455747241,0.3191
6162786478796754684,-6761163882540291832,0.454
6162786478796754684,-8968101771604200516,0.4258
6162786478796754684,8386493184609384928,0.4217
6162786478796754684,4313871021753084020,0.415
6162786478796754684,4815632823882298534,0.4067
1459131257418324496,8428597553954921991,0.306
1459131257418324496,1981046186743381313,0.26
1459131257418324496,-6778286518036232293,0.2591
1459131257418324496,-6308850935767965758,0.2524
1459131257418324496,2736373711035411385,0.2293
-9028990334396397584,-9152398073968262186,0.5076
-9028990334396397584,-6074661548047199165,0.5052
-9028990334396397584,6817244649248188271,0.3459
-9028990334396397584,-1123543351704082417,0.3051
-9028990334396397584,5795281877636738272,0.2456
2788367348502337122,-8704908797766843570,0.7084
2788367348502337122,7616472242818646827,0.5974
2788367348502337122,8259682769688682084,0.5813
2788367348502337122,4247196691613374764,0.5747
2788367348502337122,5410293063635507608,0.5688
5834671664627894569,962287586799267519,0.4338
5834671664627894569,-844797936291539016,0.4194
5834671664627894569,9207286802575546269,0.3909
5834671664627894569,-277169424764188814,0.3803
5834671664627894569,-1484165300616478995,0.3733
-6814865160063205794,-9089854794058353436,0.326
-6814865160063205794,-434149774629603391,0.2993
-6814865160063205794,-5637143900506554933,0.2967
-6814865160063205794,3609315114795782005,0.2771
-6814865160063205794,3779639438468810958,0.2753
-7051470020148066326,5250363310227021277,0.3978
-7051470020148066326,-7126520323752764957,0.3935
-7051470020148066326,-8068727428160395745,0.3256
-7051470020148066326,2220561310072186802,0.2969
-7051470020148066326,-3745582971859460684,0.2828
7828019124127586556,1981046186743381313,0.2197
7828019124127586556,-6308850935767965758,0.2046
7828019124127586556,-3460883803089049921,0.2017
7828019124127586556,-1342820011354825290,0.1999
7828019124127586556,4751741894255718069,0.1949
6987435400166905688,8968837261991914049,0.5823
6987435400166905688,-1403735753867098241,0.4552
6987435400166905688,1286723199785027310,0.4459
6987435400166905688,5111115201913219115,0.3842
6987435400166905688,6917508501173008954,0.3773
-8427763028519233712,-8937070974333045193,0.1536
-8427763028519233712,-5154395767417065070,0.1495
-8427763028519233712,-5736221996280340620,0.1475
-8427763028519233712,223316996491584050,0.1472
-8427763028519233712,-4126288159365354498,0.1439
-993224631915984347,7395435905985567130,0.4707
-993224631915984347,-434149774629603391,0.4498
-993224631915984347,-5637143900506554933,0.4114
-993224631915984347,-9089854794058353436,0.409
-993224631915984347,-9128652074338368262,0.3701
-3876501423599932851,1002673045600956890,0.4797
-3876501423599932851,4422997595777504091,0.2969
-3876501423599932851,-4414039190127558142,0.2431
-3876501423599932851,8748370453256790422,0.2248
-3876501423599932851,626121253933491500,0.2044
-7367898111498277224,-2377881752614744441,0.2095
-7367898111498277224,-2377881752614744441,0.2095
-7367898111498277224,-3295913657316686039,0.1776
-7367898111498277224,-5009578843275173733,0.1447
-7367898111498277224,1137471872769164371,0.1424
2885511262558254418,-4541461982704074404,0.3204
2885511262558254418,5189107351987144723,0.3043
2885511262558254418,5795281877636738272,0.2794
2885511262558254418,8095004770374551394,0.277
2885511262558254418,4089568303716665454,0.2398
8049518593334748695,4317140528951861957,0.5037
8049518593334748695,-2440547657721869309,0.2948
8049518593334748695,1058405970043104639,0.2184
8049518593334748695,5250363310227021277,0.2067
8049518593334748695,-7126520323752764957,0.2056
1649085803937938638,7206850235815254159,0.0743
1649085803937938638,-5976464170927897250,0.0617
1649085803937938638,3196303498841885455,0.0612
1649085803937938638,4579557799493615039,0.0586
1649085803937938638,-266262937631881148,0.0584
-3718969219417182449,4774970687540378081,0.2322
-3718969219417182449,6754313450809254838,0.2278
-3718969219417182449,-4336877432539963613,0.2231
-3718969219417182449,-7033990154815318757,0.2083
-3718969219417182449,-7534240757267992657,0.1895
-2967429522197137387,-6136272094613269629,0.2075
-2967429522197137387,65053321054180411,0.1777
-2967429522197137387,7498047411414226273,0.1227
-2967429522197137387,-3671800260859291252,0.1068
-2967429522197137387,-8984665034930053829,0.0999
-7660505434580831027,123378787151399958,0.3364
-7660505434580831027,-5082274522455747241,0.3344
-7660505434580831027,1577045425286888616,0.3281
-7660505434580831027,-8245663037926520114,0.3275
-7660505434580831027,4815632823882298534,0.323
3394403706511230595,-4127059794203205931,0.3179
3394403706511230595,-7959318068735027467,0.2352
3394403706511230595,9208127165664287660,0.2181
3394403706511230595,8381798621267347902,0.2149
3394403706511230595,8381798621267347902,0.2149
-5989749314869037016,-6192959589652486637,0.2412
-5989749314869037016,1400543852157442197,0.1987
-5989749314869037016,-7714713652743527644,0.1473
-5989749314869037016,-158184760257182670,0.109
-5989749314869037016,270443693434886127,0.1065
-4485188959476061019,-569322218183730892,0.5065
-4485188959476061019,2424381466524517235,0.2079
-4485188959476061019,6472331784294749716,0.1676
-4485188959476061019,7029834616968294970,0.1605
-4485188959476061019,-5968239566051821631,0.1572
-264519121623606417,966067567430037498,0.3723
-264519121623606417,-4615575698508618335,0.3546
-264519121623606417,1433393829724383645,0.3416
-264519121623606417,-6739959707791598779,0.3401
-264519121623606417,3294074907209583622,0.3159
-8900307211613973542,5281570276277574938,0.1098
-8900307211613973542,638282658987724754,0.1084
-8900307211613973542,6304895356046683527,0.107
-8900307211613973542,430255078684584595,0.1017
-8900307211613973542,-4505450219733822767,0.0952
4296604388230897073,5779887740609126631,0.2827
4296604388230897073,-1297580205670251233,0.2644
4296604388230897073,123378787151399958,0.262
4296604388230897073,4629488036162962359,0.248
4296604388230897073,-5799839529845993396,0.2461
-3709378389941441506,-1564468014116140117,0.4428
-3709378389941441506,-8704908797766843570,0.4308
-3709378389941441506,8259682769688682084,0.3762
-3709378389941441506,5410293063635507608,0.3577
-3709378389941441506,6743199836219189414,0.3475
2888507406903473601,1283472251609674486,0.1123
2888507406903473601,-1444481301861872291,0.102
2888507406903473601,1632166079091127830,0.0997
2888507406903473601,-8254222281357012124,0.099
2888507406903473601,6369367631770966886,0.0963
-9041823059579281174,-434149774629603391,0.2874
-9041823059579281174,-9089854794058353436,0.2735
-9041823059579281174,3609315114795782005,0.2715
-9041823059579281174,3064370296170038610,0.241
-9041823059579281174,1356221992133852808,0.2357
3473173479782472081,3068975614432538771,0.3694
3473173479782472081,6222001809679591440,0.2796
3473173479782472081,-2539915991213675511,0.2504
3473173479782472081,3067875254349597654,0.2415
3473173479782472081,-6713697716910928909,0.226
-6941293448141178017,1266958185239582088,0.3573
-6941293448141178017,-1868297195590431285,0.3168
-6941293448141178017,2255603060224026824,0.2795
-6941293448141178017,-3810375613673461625,0.2785
-6941293448141178017,4156291407717900798,0.2581
-2273517184910006534,1266958185239582088,0.4311
-2273517184910006534,-1868297195590431285,0.4251
-2273517184910006534,-692972306229904743,0.3844
-2273517184910006534,2916072977192006313,0.3683
-2273517184910006534,6419848550542384295,0.3585
1852992637140705599,1266958185239582088,0.2978
1852992637140705599,-1868297195590431285,0.2665
1852992637140705599,2255603060224026824,0.2253
1852992637140705599,-3810375613673461625,0.2241
1852992637140705599,5274322067107287523,0.2148
-1868297195590431285,1266958185239582088,0.4974
-1868297195590431285,-2273517184910006534,0.4251
-1868297195590431285,-3810375613673461625,0.4113
-1868297195590431285,5274322067107287523,0.4081
-1868297195590431285,-1024046541613287684,0.4033
5274322067107287523,-6451309518266745024,0.5615
5274322067107287523,-4110354420726924665,0.5615
5274322067107287523,3353902017498793780,0.543
5274322067107287523,1485652648052127324,0.5241
5274322067107287523,1266958185239582088,0.4093
-4917007328809735647,-6451309518266745024,0.2862
-4917007328809735647,-4110354420726924665,0.2862
-4917007328809735647,5274322067107287523,0.2653
-4917007328809735647,1485652648052127324,0.2535
-4917007328809735647,1266958185239582088,0.2523
5680566822246004912,8631616594020837056,0.1981
5680566822246004912,-6451309518266745024,0.169
5680566822246004912,-4110354420726924665,0.169
5680566822246004912,-692972306229904743,0.1661
5680566822246004912,8789407896263306493,0.1644
8084284001249507595,3067875254349597654,0.459
8084284001249507595,-6713697716910928909,0.4357
8084284001249507595,-6451309518266745024,0.4318
8084284001249507595,-4110354420726924665,0.4318
8084284001249507595,3353902017498793780,0.4142
4814419120794996930,-1556169727291354289,0.3345
4814419120794996930,2468005329717107277,0.27
4814419120794996930,-2237790708081130271,0.2699
4814419120794996930,-5808672937983623398,0.239
4814419120794996930,-5808672937983623398,0.239
-9090514312860140897,-4374331682165863764,0.172
